repo_name,description,owner,topic,urls,user_api,repo_api,location
P6_Kidnapped_Vehicle,In this project we utilize a particle filter approach to achieve a high accuracy for the localization module on a self driving car in C++,ajimenezjulio,[],https://github.com/ajimenezjulio/P6_Kidnapped_Vehicle,https://api.github.com/users/ajimenezjulio,https://api.github.com/repos/ajimenezjulio/P6_Kidnapped_Vehicle,"Grand Rapids, MI"
Smart-iCar,"Collaborated with a team of individuals to construct a model autonomous self-driving car, which can trace a maze to solve a race course. Powered by an Arduino, electronic circuits, special electronic components such as photodetectors, and an electric motor gearbox, this model car is surely a wonderful self-driving vehicle innovation!",RaghavNitish,[],https://github.com/RaghavNitish/Smart-iCar,https://api.github.com/users/RaghavNitish,https://api.github.com/repos/RaghavNitish/Smart-iCar,Toronto
Extended-kalman-filter,"Kalman Filter for linear systems and extend it to a nonlinear system such as a self-driving car. Apply the Kalman Filter on the data received by IMU, LIDAR and GPS and estimate the co-ordinates of a self-driving car and visualize its real trajectory versus the ground truth trajectory",jaiswalprabhakar,[],https://github.com/jaiswalprabhakar/Extended-kalman-filter,https://api.github.com/users/jaiswalprabhakar,https://api.github.com/repos/jaiswalprabhakar/Extended-kalman-filter,Surat
Intro-to-Self-Driving-Cars---Udacity,"Class projects for the Udacity Intro to Self Driving Vehicles nanodegree - In this program, I applied Python skills, and C++, apply matrices and calculus in code, computer vision and machine learning. These concepts will be applied to solving self-driving car problems.",silverwhere,"['python', 'udacity-nanodegree', 'udacity-self-driving-car']",https://github.com/silverwhere/Intro-to-Self-Driving-Cars---Udacity,https://api.github.com/users/silverwhere,https://api.github.com/repos/silverwhere/Intro-to-Self-Driving-Cars---Udacity,"Ottawa, Ontario"
Traffic-Sign-Classification,"In this work I make a small model for classification of different signs on road for example stop sign, walking sign, no entry sign etc. This work is not based on any paper instead inspired by udacity nano degree program for self driving car. The blog post for this is available in Medium artical of udacity self driving car, you can check that out. ",Anurich,[],https://github.com/Anurich/Traffic-Sign-Classification,https://api.github.com/users/Anurich,https://api.github.com/repos/Anurich/Traffic-Sign-Classification,"Italy, Rome"
Autonomous_Driving,"Autonomous Driving using deep learning to train a deep neural network (CNN+) to drive a vehicle in the simulator in the same way of driving a car in manual mode. Applied ""NVIDIA end-to-end deep learning for self-driving cars"" architecture.",tooth2,"['cnn', 'deep-learning', 'drop-out-layer', 'keras-tensorflow', 'le-net-architecture', 'nvidia-architecture', 'open-cv']",https://github.com/tooth2/Autonomous_Driving,https://api.github.com/users/tooth2,https://api.github.com/repos/tooth2/Autonomous_Driving,Pittsburgh
Self_Driving_car_SensorFusion_Kalman_filters,The project performs sensor fusion to predict the position of the bicycle(object) that is moving around our self driving car. The Car is equipped with Radar and lidar sensor. The Kalman filtering and Extended Kalman filtering approach is used to perform sensor fusion.,RamAIbot,[],https://github.com/RamAIbot/Self_Driving_car_SensorFusion_Kalman_filters,https://api.github.com/users/RamAIbot,https://api.github.com/repos/RamAIbot/Self_Driving_car_SensorFusion_Kalman_filters,USA
Behavioral-Cloning,"An end-to-end Self-driving car using CNN to map pixels from front-camera to steering angles on a simulator.  This deep learning approach required minimum training data & the system learned to steer, with or without lane markings, on both local roads & highways, even with unclear visual guidance in various weather conditions. The vehicle could identify traffic signs & avoid collisions. Implemented NVIDIA's End-to-End Deep Learning Model for Self-Driving Car.",aviralchharia,"['autonomous-driving', 'autonomous-vehicles', 'behavioral-cloning', 'cnn', 'computer-vision', 'convolutional-neural-networks', 'deep-learning', 'machine-learning', 'neural-networks', 'nvidia', 'path-planning', 'python', 'self-driving-car', 'simulation', 'supervised-learning', 'tensorflow']",https://github.com/aviralchharia/Behavioral-Cloning,https://api.github.com/users/aviralchharia,https://api.github.com/repos/aviralchharia/Behavioral-Cloning,"Patiala, Punjab, India"
project_self_driving_car,"Welcome to the Project ""Self Driving Car"" , where we will create a prototype of the real world self driving car where it can detect lanes and steer accordingly, detect the signs and obstacles. Let's venture through the journey of creating this electronics and machine learning project. We will be using a Raspberry Pi and its camera, Arduino and normal car chassis and motors for creating this project.",soujanya-pattnaik,[],https://github.com/soujanya-pattnaik/project_self_driving_car,https://api.github.com/users/soujanya-pattnaik,https://api.github.com/repos/soujanya-pattnaik/project_self_driving_car,INDIA
Self_Driving_Car_CapStone_Project,"Implement a safe autonomous navigation in a simulated 3D environment. In the simulation there will be traffic lights, that must be recognized by the self-driving car using a camera. Based on the state of the traffic light the car keeps moving, reduce the velocity, or stops. The self-driving car needs to be able to not exceed the maximum velocity, not exceed the maximum acceleration, not exceed the maximum jerk, and create smooth trajectories.",AndresGarciaEscalante,"['object-classification', 'object-detection', 'path-planning', 'pid-control', 'self-driving-car']",https://github.com/AndresGarciaEscalante/Self_Driving_Car_CapStone_Project,https://api.github.com/users/AndresGarciaEscalante,https://api.github.com/repos/AndresGarciaEscalante/Self_Driving_Car_CapStone_Project,Mexico
P2-Advanced_Lane_lines,"Project 2 of the udacity nanodegree program - Self Driving Car Engineer. Utilizes OpenCV to detect straight and curved lanes in front, and draws a green area region in between the lanes indicating the presence of the lanes. ",SURYAVAMSIPSN,"['lane-detection', 'opencv']",https://github.com/SURYAVAMSIPSN/P2-Advanced_Lane_lines,https://api.github.com/users/SURYAVAMSIPSN,https://api.github.com/repos/SURYAVAMSIPSN/P2-Advanced_Lane_lines,"Tempe, Arizona"
SelfDrivingObjectDetection,"An AI tool that can help Self Driving Cars ""see"" and pick up on objects that are on the road and classify them into different cateogries of what could be on the road.",AdithyaP7,[],https://github.com/AdithyaP7/SelfDrivingObjectDetection,https://api.github.com/users/AdithyaP7,https://api.github.com/repos/AdithyaP7/SelfDrivingObjectDetection,"Saratoga, California"
reinforcement-learning-mountain-car,"Project on reinforcement-learning to train a self-driving car (on a simulated environment - provided by Udacity). Steering angle, accelerator, and brake throttle time and weight are considered as the features and weights to the NN used.",cmadusankahw,"['anaconda', 'python', 'reinforcement-learning', 'self-driving-car']",https://github.com/cmadusankahw/reinforcement-learning-mountain-car,https://api.github.com/users/cmadusankahw,https://api.github.com/repos/cmadusankahw/reinforcement-learning-mountain-car,"Colombo,Sri Lanka"
JEC,"JEC is a Self-Driving Robot. It uses two 28BYJ Stepper Motors to move in different Directions and scans its Surrounding using an Ultrasonic Sensor. Whenever it can't move foreward, it's looking for another Way to move.",JensOstertag,"['arduino', 'robot', 'self-driving']",https://github.com/JensOstertag/JEC,https://api.github.com/users/JensOstertag,https://api.github.com/repos/JensOstertag/JEC,Herbrechtingen
drive-us,"WIP: Will be building a self driving machine, not for today but for the future. I will develop it through time. If you want updates please push the star above.",traveller-scientist,[],https://github.com/traveller-scientist/drive-us,https://api.github.com/users/traveller-scientist,https://api.github.com/repos/traveller-scientist/drive-us,New Delhi
lesson-end-to-end-traffic-sign-recognition,"Lesson based on ""Traffic Sign Recognition"" project from Udacity's Self-Driving Nanodegree. The idea is to have an end-to-end lesson on how to do an image recognition data science focused project.",MrGeislinger,[],https://github.com/MrGeislinger/lesson-end-to-end-traffic-sign-recognition,https://api.github.com/users/MrGeislinger,https://api.github.com/repos/MrGeislinger/lesson-end-to-end-traffic-sign-recognition,"Concord, CA"
#NAME?,first project in self driving car nanodegree on udacity using python and opencv to detect lane line using cany edge detection and hough transform by using pipeline to pass it on video stream,ahmed-hassan97,"['autonomous-driving', 'computer-vision', 'deep-learning', 'lane-lines-detection', 'machine-learning', 'opencv', 'python']",https://github.com/ahmed-hassan97/-Finding-Lane-Lines,https://api.github.com/users/ahmed-hassan97,https://api.github.com/repos/ahmed-hassan97/-Finding-Lane-Lines,kafrsaqr-zagazig-egypt
Self_Driving_car_Behavioral_Cloning,Using Deep learning techniques to learn the steering angle so as to enable the self driving car to drive steadily and safely in the road. The project is tested in a simulator based environment.,RamAIbot,[],https://github.com/RamAIbot/Self_Driving_car_Behavioral_Cloning,https://api.github.com/users/RamAIbot,https://api.github.com/repos/RamAIbot/Self_Driving_car_Behavioral_Cloning,USA
Real_SDC_capstone_project,The project is the Capstone project of Udacity Self-driving carND. It is the ROS implementation of waypoint navigation under traffic lights for both the Udacity simulator and Carla.,parkjin-nim,[],https://github.com/parkjin-nim/Real_SDC_capstone_project,https://api.github.com/users/parkjin-nim,https://api.github.com/repos/parkjin-nim/Real_SDC_capstone_project,"Sungnam-si, S.Korea"
Udacity-CppND,"Learn C++, a high-performance programming language used in the world's most exciting engineering jobs -- from self-driving cars and robotics, to web browsers, media platforms, servers, and even video games.",tontosirikul,[],https://github.com/tontosirikul/Udacity-CppND,https://api.github.com/users/tontosirikul,https://api.github.com/repos/tontosirikul/Udacity-CppND,"Bangkok, Thailand"
CarND-Advanced-Lane-Lines,A software pipeline to identify the lane boundaries in a video from a front-facing camera on a car. Project 2 of the Udacity Self-Driving Car Engineer Nanodegree program. ,daniel-234,"['computer-vision', 'lane-curvature', 'lane-lines', 'lane-lines-detection', 'python']",https://github.com/daniel-234/CarND-Advanced-Lane-Lines,https://api.github.com/users/daniel-234,https://api.github.com/repos/daniel-234/CarND-Advanced-Lane-Lines,Italy
RCRam,"Full project for turning a toy RC truck (New Bright Dodge RAM) into a more advanced remote vehicle with a FPV camera, partial self-driving capabilities, and light effects. Project was replaced by my work on BU Rover Team",superdan-t,[],https://github.com/superdan-t/RCRam,https://api.github.com/users/superdan-t,https://api.github.com/repos/superdan-t/RCRam,"Pennsylvania, United States"
NVIDIA-Self-Driving-Car,"This project was made with the help of framework provided by NVIDIA for self driving car, I have just coded it using Python to add life to it and fix some bugs",tanay-nagarsheth,[],https://github.com/tanay-nagarsheth/NVIDIA-Self-Driving-Car,https://api.github.com/users/tanay-nagarsheth,https://api.github.com/repos/tanay-nagarsheth/NVIDIA-Self-Driving-Car,Bangalore
Route-Planner-Implementation----A-Star-Algorithm,In this project a route planning algorithm using the A star Akgorithm approach similar to the one used in the google maps is build for initiating in Self Driving Cars,crkaushik93,[],https://github.com/crkaushik93/Route-Planner-Implementation----A-Star-Algorithm,https://api.github.com/users/crkaushik93,https://api.github.com/repos/crkaushik93/Route-Planner-Implementation----A-Star-Algorithm,Bristol 
Skoods01_Behavioral_Cloning,Data set used to create a Self Driving Car using Deep Learning / Behavioral Cloning (to create a model capable to mimic the steering angles based on the images from AirSim),LucasMirachi,[],https://github.com/LucasMirachi/Skoods01_Behavioral_Cloning,https://api.github.com/users/LucasMirachi,https://api.github.com/repos/LucasMirachi/Skoods01_Behavioral_Cloning,"Belo Horizonte, Brazil"
CarND-Final-Capstone,Building a model of a self-driving car within Unity Simulator (similar to CARLA) capable of navigating the environment using traffic laws and path planning commands. Built out using ROS.,SeymurD,"['ros', 'simulator', 'ubuntu', 'udacity']",https://github.com/SeymurD/CarND-Final-Capstone,https://api.github.com/users/SeymurD,https://api.github.com/repos/SeymurD/CarND-Final-Capstone,"Vancouver, BC"
self_driving_carND,"In this project, present Python skills, apply C++, apply matrices and calculus in code, and touch on computer vision and machine learning. These concepts will be applied to solving self-driving car problems",Savimbi,['computer-vision'],https://github.com/Savimbi/self_driving_carND,https://api.github.com/users/Savimbi,https://api.github.com/repos/Savimbi/self_driving_carND,Japan
Extended_Kalman_Filter_Self_Driving_Car,Extended kalman filter project on laser and radar data for predicting the coordinates and velocity of a moving car. This is my solution for the Udacity self-driving car engineer nanodegree project.,jcalcant,[],https://github.com/jcalcant/Extended_Kalman_Filter_Self_Driving_Car,https://api.github.com/users/jcalcant,https://api.github.com/repos/jcalcant/Extended_Kalman_Filter_Self_Driving_Car,Finland
Self-Driving-Cab-Using-Reinforcement-Learning,"In this project, the Self-Driving cab task is studied.  The major goal is to demonstrate, in a simplified environment, how can Reinforcement Learning techniques be used to develop an efficient  and  safe  approach  for  picking  up  and  dropping  passengers.",Mina-Rahmanian,[],https://github.com/Mina-Rahmanian/Self-Driving-Cab-Using-Reinforcement-Learning,https://api.github.com/users/Mina-Rahmanian,https://api.github.com/repos/Mina-Rahmanian/Self-Driving-Cab-Using-Reinforcement-Learning,Canada
